F. Emision,ID Item,Barcode,C. Custom,Modelo,Descripción,Talla,Color,Cant. Equi.,F. Fin,U.Medida,Cant. Fis.,F. Ing.,Cant. Ing.,F. Sal.,Cant. Sal.,Stock Actual,Stock Equi.,P. Unitario,P. Total,F. Import,Marca
25/10/2024,1102,602070010070084,,J0028,FRAGANCIA 30 ML TE BLANCO,30 ML,TE BLANCO,,25/10/2024,UNI,0,25/10/2024,2,,0,2,,65,130,,JARDIN DEL ZEN
01/10/2023,872,602070010040083,,J0028,FRAGANCIA 10 ML TÉ VERBENA,10 ML,TÉ VERBENA,,15/11/2024,UNI,2,15/11/2024,5,04/11/2024,5,2,,39.9,79.8,01/10/2023,JARDIN DEL ZEN
01/10/2023,879,602070010050083,,J0028,FRAGANCIA 20 ML TÉ VERBENA,20 ML,TÉ VERBENA,,15/11/2024,UNI,3,15/11/2024,6,21/10/2024,7,2,,49.9,99.8,01/10/2023,JARDIN DEL ZEN
01/10/2023,880,602070010070083,,J0028,FRAGANCIA 30 ML TÉ VERBENA,30 ML,TÉ VERBENA,,25/10/2024,UNI,2,25/10/2024,10,18/10/2024,10,2,,65,130,01/10/2023,JARDIN DEL ZEN
01/10/2023,435,602070010040067,,J0028,FRAGANCIA 10 ML TE VERDE,10 ML,TE VERDE,,15/11/2024,UNI,2,15/11/2024,7,28/07/2024,7,2,,39.9,79.8,01/10/2023,JARDIN DEL ZEN
01/10/2023,465,602070010050067,,J0028,FRAGANCIA 20 ML TE VERDE,20 ML,TE VERDE,,13/08/2024,UNI,3,13/08/2024,6,20/05/2024,5,4,,49.9,199.6,01/10/2023,JARDIN DEL ZEN
01/10/2023,495,602070010070067,,J0028,FRAGANCIA 30 ML TE VERDE,30 ML,TE VERDE,,20/09/2024,UNI,2,20/09/2024,11,03/09/2024,9,4,,65,260,01/10/2023,JARDIN DEL ZEN
01/10/2023,496,602070010070073,,J0028,FRAGANCIA 30 ML TRANQ.,30 ML,TRANQ.,,13/11/2024,UNI,5,08/11/2024,69,13/11/2024,70,4,,65,260,01/10/2023,JARDIN DEL ZEN
10/10/2023,437,602070010040078,,J0028,FRAGANCIA 10 ML VAINILLA,10 ML,VAINILLA,,03/09/2024,UNI,0,12/10/2023,4,03/09/2024,2,2,,39.9,79.8,,JARDIN DEL ZEN
10/10/2023,467,602070010050078,,J0028,FRAGANCIA 20 ML VAINILLA,20 ML,VAINILLA,,06/05/2024,UNI,0,06/05/2024,6,24/04/2024,4,2,,49.9,99.8,,JARDIN DEL ZEN
01/10/2023,497,602070010070078,,J0028,FRAGANCIA 30 ML VAINILLA,30 ML,VAINILLA,,31/10/2024,UNI,3,13/08/2024,8,31/10/2024,8,3,,65,195,01/10/2023,JARDIN DEL ZEN
01/10/2023,820,602070020040000,,J0029,FRAGANCIA DE REGALO 10 ML,10 ML,.,,23/04/2024,UNI,4,,0,23/04/2024,4,0,,1,0,01/10/2023,JARDIN DEL ZEN
01/10/2023,536,602080010380003,,J0049,INCIENSO AMOR,.,AMOR,,04/10/2024,UNI,7,04/10/2024,28,29/09/2024,27,8,,29.9,239.2,01/10/2023,JARDIN DEL ZEN
01/10/2023,537,602080010380005,,J0049,INCIENSO ARMONÍA,.,ARMONÍA,,15/11/2024,UNI,8,04/09/2024,19,15/11/2024,21,6,,29.9,179.4,01/10/2023,JARDIN DEL ZEN
01/10/2023,538,602080010380024,,J0049,INCIENSO ENERGÍA,.,ENERGÍA,,17/11/2024,UNI,8,18/10/2024,62,17/11/2024,65,5,,29.9,149.5,01/10/2023,JARDIN DEL ZEN
01/10/2023,539,602080010380028,,J0049,INCIENSO FELICIDAD,.,FELICIDAD,,19/10/2024,UNI,10,18/10/2024,43,19/10/2024,46,7,,29.9,209.3,01/10/2023,JARDIN DEL ZEN
01/10/2023,540,602080010380065,,J0049,INCIENSO SERENIDAD,.,SERENIDAD,,10/11/2024,UNI,5,18/10/2024,42,10/11/2024,42,5,,29.9,149.5,01/10/2023,JARDIN DEL ZEN
01/10/2023,541,602080010380073,,J0049,INCIENSO TRANQ.,.,TRANQ.,,11/11/2024,UNI,8,18/10/2024,49,11/11/2024,52,5,,29.9,149.5,01/10/2023,JARDIN DEL ZEN
01/10/2023,520,602040010300004,,J0050,CONO POTPOURRI 100 GR ANTI STRESS,100 GR,ANTI STRESS,,04/11/2024,UNI,2,04/11/2024,5,24/10/2024,6,1,,48.5,48.5,01/10/2023,JARDIN DEL ZEN
01/03/2024,890,602040010470004,,J0050,CONO POTPOURRI 1 KG ANTI STRESS,1 KG,ANTI STRESS,,12/04/2024,UNI,0,12/04/2024,1,01/03/2024,1,0,,290,0,,JARDIN DEL ZEN
01/10/2023,623,602040010300080,,J0050,CONO POTPOURRI 100 GR AROMAS DEL BOSQUE,100 GR,AROMAS DEL BOSQUE,,11/11/2024,UNI,1,08/11/2024,7,11/11/2024,8,0,,48.5,0,01/10/2023,JARDIN DEL ZEN
01/10/2023,521,602040010300025,,J0050,CONO POTPOURRI 100 GR ENERGIZANTE,100 GR,ENERGIZANTE,,11/11/2024,UNI,2,08/11/2024,3,11/11/2024,5,0,,48.5,0,01/10/2023,JARDIN DEL ZEN
22/12/2023,522,602040010300059,,J0050,CONO POTPOURRI 100 GR REFRESCANTE,100 GR,REFRESCANTE,,27/10/2024,UNI,0,20/09/2024,4,27/10/2024,4,0,,48.5,0,,JARDIN DEL ZEN
01/10/2023,523,602040010300060,,J0050,CONO POTPOURRI 100 GR RELAJANTE,100 GR,RELAJANTE,,15/11/2024,UNI,2,15/11/2024,8,08/11/2024,9,1,,48.5,48.5,01/10/2023,JARDIN DEL ZEN
01/10/2023,524,602040010300078,,J0050,CONO POTPOURRI 100 GR VAINILLA,100 GR,VAINILLA,,11/11/2024,UNI,1,08/11/2024,4,11/11/2024,5,0,,48.5,0,01/10/2023,JARDIN DEL ZEN
01/10/2023,382,602020020210003,,J0058,SPRAY AROMATIZADOR 550 ML AMOR,550 ML,AMOR,,03/09/2024,UNI,11,14/08/2024,71,03/09/2024,82,0,,65,0,01/10/2023,JARDIN DEL ZEN
08/10/2023,383,602020020210005,,J0058,SPRAY AROMATIZADOR 550 ML ARMONÍA,550 ML,ARMONÍA,,16/11/2024,UNI,0,18/10/2024,132,16/11/2024,127,5,,65,325,,JARDIN DEL ZEN
01/10/2023,384,602020020210020,,J0058,SPRAY AROMATIZADOR 550 ML COCO,550 ML,COCO,,15/11/2024,UNI,3,15/11/2024,18,01/11/2024,16,5,,65,325,01/10/2023,JARDIN DEL ZEN
01/10/2023,385,602020020210024,,J0058,SPRAY AROMATIZADOR 550 ML ENERGÍA,550 ML,ENERGÍA,,15/11/2024,UNI,10,04/11/2024,164,15/11/2024,167,7,,65,455,01/10/2023,JARDIN DEL ZEN
01/10/2023,386,602020020210028,,J0058,SPRAY AROMATIZADOR 550 ML FELICIDAD,550 ML,FELICIDAD,,17/11/2024,UNI,10,08/11/2024,305,17/11/2024,292,23,,65,1495,01/10/2023,JARDIN DEL ZEN
01/10/2023,400,602020020070031,,J0058,SPRAY AROMATIZADOR 30 ML HIERBA LUISA,30 ML,HIERBA LUISA,,08/11/2024,UNI,4,13/05/2024,11,08/11/2024,11,4,,22.9,91.6,01/10/2023,JARDIN DEL ZEN
01/10/2023,387,602020020210031,,J0058,SPRAY AROMATIZADOR 550 ML HIERBA LUISA,550 ML,HIERBA LUISA,,12/11/2024,UNI,14,20/08/2024,34,12/11/2024,39,9,,65,585,01/10/2023,JARDIN DEL ZEN
01/10/2023,401,602020020070035,,J0058,SPRAY AROMATIZADOR 30 ML LAVANDA,30 ML,LAVANDA,,08/11/2024,UNI,3,11/10/2024,24,08/11/2024,25,2,,22.9,45.8,01/10/2023,JARDIN DEL ZEN
01/10/2023,388,602020020210035,,J0058,SPRAY AROMATIZADOR 550 ML LAVANDA,550 ML,LAVANDA,,15/11/2024,UNI,2,15/11/2024,49,14/11/2024,47,4,,65,260,01/10/2023,JARDIN DEL ZEN
01/10/2023,402,602020020070043,,J0058,SPRAY AROMATIZADOR 30 ML MANZANA CANELA,30 ML,MANZANA CANELA,,14/11/2024,UNI,2,12/08/2024,11,14/11/2024,10,3,,22.9,68.7,01/10/2023,JARDIN DEL ZEN
01/10/2023,389,602020020210043,,J0058,SPRAY AROMATIZADOR 550 ML MANZANA CANELA,550 ML,MANZANA CANELA,,04/10/2024,UNI,4,04/09/2024,16,04/10/2024,15,5,,65,325,01/10/2023,JARDIN DEL ZEN
01/10/2023,390,602020020210056,,J0058,SPRAY AROMATIZADOR 550 ML ORQUIDEA BLANCA,550 ML,ORQUIDEA BLANCA,,17/11/2024,UNI,10,15/11/2024,385,17/11/2024,369,26,,65,1690,01/10/2023,JARDIN DEL ZEN
01/10/2023,391,602020020210065,,J0058,SPRAY AROMATIZADOR 550 ML SERENIDAD,550 ML,SERENIDAD,,15/11/2024,UNI,14,15/11/2024,510,15/11/2024,490,34,,65,2210,01/10/2023,JARDIN DEL ZEN
01/10/2023,666,602020020210083,,J0058,SPRAY AROMATIZADOR 550 ML TÉ VERBENA,550 ML,TÉ VERBENA,,05/10/2024,UNI,9,13/09/2024,34,05/10/2024,37,6,,65,390,01/10/2023,JARDIN DEL ZEN
01/10/2023,405,602020020070067,,J0058,SPRAY AROMATIZADOR 30 ML TE VERDE,30 ML,TE VERDE,,15/11/2024,UNI,2,15/11/2024,22,15/11/2024,20,4,,22.9,91.6,01/10/2023,JARDIN DEL ZEN
01/10/2023,392,602020020210067,,J0058,SPRAY AROMATIZADOR 550 ML TE VERDE,550 ML,TE VERDE,,04/11/2024,UNI,18,04/11/2024,93,02/11/2024,105,6,,65,390,01/10/2023,JARDIN DEL ZEN
01/10/2023,393,602020020210073,,J0058,SPRAY AROMATIZADOR 550 ML TRANQ.,550 ML,TRANQ.,,18/11/2024,UNI,15,15/11/2024,539,18/11/2024,550,4,,65,260,01/10/2023,JARDIN DEL ZEN
01/10/2023,407,602020020070078,,J0058,SPRAY AROMATIZADOR 30 ML VAINILLA,30 ML,VAINILLA,,04/09/2024,UNI,3,04/09/2024,11,29/08/2024,9,5,,22.9,114.5,01/10/2023,JARDIN DEL ZEN
01/10/2023,394,602020020210078,,J0058,SPRAY AROMATIZADOR 550 ML VAINILLA,550 ML,VAINILLA,,06/11/2024,UNI,4,20/08/2024,23,06/11/2024,24,3,,65,195,01/10/2023,JARDIN DEL ZEN
01/10/2023,616,602060010000000,,J0063,FAROLA,.,.,,27/12/2023,UNI,2,,0,27/12/2023,1,1,,105.9,105.9,01/10/2023,JARDIN DEL ZEN
01/10/2023,735,602060020000010,,J0064,VELA BOTÁNICA BRISAS DEL MAR,.,BRISAS DEL MAR,,08/11/2024,UNI,2,08/11/2024,9,27/10/2024,10,1,,59.9,59.9,01/10/2023,JARDIN DEL ZEN
01/10/2023,617,602060020000013,,J0064,VELA BOTÁNICA CANELA,.,CANELA,,15/11/2024,UNI,1,15/11/2024,22,09/11/2024,22,1,,59.9,59.9,01/10/2023,JARDIN DEL ZEN
01/10/2023,618,602060020000017,,J0064,VELA BOTÁNICA CHOCOLATE,.,CHOCOLATE,,15/11/2024,UNI,2,15/11/2024,18,17/10/2024,18,2,,59.9,119.8,01/10/2023,JARDIN DEL ZEN
01/12/2023,619,602060020000026,,J0064,VELA BOTÁNICA EUCALIPTO,.,EUCALIPTO,,02/10/2024,UNI,0,13/09/2024,7,02/10/2024,7,0,,59.9,0,,JARDIN DEL ZEN
01/10/2023,620,602060020000055,,J0064,VELA BOTÁNICA NARANJA,.,NARANJA,,08/11/2024,UNI,4,08/11/2024,6,03/09/2024,9,1,,59.9,59.9,01/10/2023,JARDIN DEL ZEN
01/10/2023,621,602060020000062,,J0064,VELA BOTÁNICA ROSAS,.,ROSAS,,08/11/2024,UNI,2,08/11/2024,12,13/10/2024,12,2,,59.9,119.8,01/10/2023,JARDIN DEL ZEN
01/10/2023,602,605010010000000,,J0066,ALMOHADILLA DE CINTURA,.,.,,14/11/2024,UNI,5,06/09/2024,12,14/11/2024,15,2,,84.9,169.8,01/10/2023,JARDIN DEL ZEN
01/10/2023,603,605010020000000,,J0067,ALMOHADILLA DE CUELLO,.,.,,11/11/2024,UNI,7,27/09/2024,44,11/11/2024,47,4,,84.9,339.6,01/10/2023,JARDIN DEL ZEN
01/10/2023,604,605010030000000,,J0068,ALMOHADILLA DE ENSUEÑO,.,.,,08/11/2024,UNI,3,08/11/2024,17,07/10/2024,15,5,,52.9,264.5,01/10/2023,JARDIN DEL ZEN
01/10/2023,651,605020010040082,,J0069,ESENCIA 10 ML ADIOS ANSIEDAD,10 ML,ADIOS ANSIEDAD,,15/11/2024,UNI,7,25/10/2024,73,15/11/2024,76,4,,79.9,319.6,01/10/2023,JARDIN DEL ZEN
01/10/2023,525,605020010040011,,J0069,ESENCIA 10 ML BUENAS NOCHES,10 ML,BUENAS NOCHES,,10/11/2024,UNI,4,25/10/2024,56,10/11/2024,55,5,,79.9,399.5,01/10/2023,JARDIN DEL ZEN
01/10/2023,526,605020010040048,,J0069,ESENCIA 10 ML ME SIENTO SEXY,10 ML,ME SIENTO SEXY,,20/09/2024,UNI,2,20/09/2024,3,11/09/2024,3,2,,79.9,159.8,01/10/2023,JARDIN DEL ZEN
01/10/2023,527,605020010040052,,J0069,ESENCIA 10 ML MIGRA FREE,10 ML,MIGRA FREE,,20/10/2024,UNI,10,07/10/2024,20,20/10/2024,22,8,,79.9,639.2,01/10/2023,JARDIN DEL ZEN
01/10/2023,528,605020010040061,,J0069,ESENCIA 10 ML RESPIRO Y SUSPIRO,10 ML,RESPIRO Y SUSPIRO,,03/09/2024,UNI,8,08/07/2024,4,03/09/2024,3,9,,79.9,719.1,01/10/2023,JARDIN DEL ZEN
01/10/2023,529,605020010040066,,J0069,ESENCIA 10 ML STRESS FREE,10 ML,STRESS FREE,,12/11/2024,UNI,11,08/11/2024,56,12/11/2024,62,5,,79.9,399.5,01/10/2023,JARDIN DEL ZEN
01/10/2023,576,605030010000000,,J0071,KIT JARDIN DEL ZEN,.,.,,23/01/2024,UNI,1,08/01/2024,1,23/01/2024,1,1,,65,65,01/10/2023,JARDIN DEL ZEN
01/10/2023,228,601010010080002,,J0072,ACEITE NUTRITIVO 34 ML ALMENDRAS,34 ML,ALMENDRAS,,15/11/2024,UNI,4,08/11/2024,12,15/11/2024,11,5,,22.9,114.5,01/10/2023,JARDIN DEL ZEN
01/10/2023,229,601010010120002,,J0072,ACEITE NUTRITIVO 120 ML ALMENDRAS,120 ML,ALMENDRAS,,08/11/2024,UNI,6,08/11/2024,32,26/10/2024,30,8,,49.9,399.2,01/10/2023,JARDIN DEL ZEN
01/10/2023,230,601010010080020,,J0072,ACEITE NUTRITIVO 34 ML COCO,34 ML,COCO,,04/09/2024,UNI,2,04/09/2024,7,28/06/2024,5,4,,22.9,91.6,01/10/2023,JARDIN DEL ZEN
01/10/2023,233,601010010360020,,J0072,ACEITE NUTRITIVO 200 GR COCO,200 GR,COCO,,08/11/2024,UNI,2,08/11/2024,8,01/11/2024,8,2,,62,124,01/10/2023,JARDIN DEL ZEN
27/07/2024,998,601010010040068,,J0072,ACEITE NUTRITIVO 10 ML TIARE,10 ML,TIARE,,22/10/2024,UNI,0,22/10/2024,1,24/09/2024,1,0,,0,0,,JARDIN DEL ZEN
01/10/2023,962,601010010080068,,J0072,ACEITE NUTRITIVO 34 ML TIARE,34 ML,TIARE,,06/11/2024,UNI,4,04/11/2024,17,06/11/2024,17,4,,22.9,91.6,01/10/2023,JARDIN DEL ZEN
01/10/2023,235,601010010120068,,J0072,ACEITE NUTRITIVO 120 ML TIARE,120 ML,TIARE,,14/11/2024,UNI,10,15/11/2024,53,14/11/2024,62,1,,58.9,58.9,01/10/2023,JARDIN DEL ZEN
01/10/2023,236,601010010120069,,J0072,ACEITE NUTRITIVO 120 ML TIARE+JOJOBA,120 ML,TIARE+JOJOBA,,12/11/2024,UNI,13,04/11/2024,24,12/11/2024,35,2,,72.9,145.8,01/10/2023,JARDIN DEL ZEN
01/10/2023,252,601010050080003,,J0076,ACEITE PARA MASAJES 34 ML AMOR,34 ML,AMOR,,11/11/2024,UNI,2,12/08/2024,11,11/11/2024,13,0,,22.9,0,01/10/2023,JARDIN DEL ZEN
01/10/2023,258,601010050180003,,J0076,ACEITE PARA MASAJES 240 ML AMOR,240 ML,AMOR,,27/09/2024,UNI,2,27/09/2024,9,09/09/2024,9,2,,69.9,139.8,01/10/2023,JARDIN DEL ZEN
01/10/2023,253,601010050080005,,J0076,ACEITE PARA MASAJES 34 ML ARMONÍA,34 ML,ARMONÍA,,15/11/2024,UNI,2,15/11/2024,13,06/11/2024,12,3,,22.9,68.7,01/10/2023,JARDIN DEL ZEN
01/10/2023,259,601010050180005,,J0076,ACEITE PARA MASAJES 240 ML ARMONÍA,240 ML,ARMONÍA,,08/11/2024,UNI,2,08/11/2024,10,22/10/2024,10,2,,69.9,139.8,01/10/2023,JARDIN DEL ZEN
01/10/2023,254,601010050080024,,J0076,ACEITE PARA MASAJES 34 ML ENERGÍA,34 ML,ENERGÍA,,18/11/2024,UNI,2,04/11/2024,22,18/11/2024,23,1,,22.9,22.9,01/10/2023,JARDIN DEL ZEN
01/10/2023,260,601010050180024,,J0076,ACEITE PARA MASAJES 240 ML ENERGÍA,240 ML,ENERGÍA,,18/11/2024,UNI,2,04/11/2024,18,18/11/2024,19,1,,69.9,69.9,01/10/2023,JARDIN DEL ZEN
01/10/2023,255,601010050080028,,J0076,ACEITE PARA MASAJES 34 ML FELICIDAD,34 ML,FELICIDAD,,18/11/2024,UNI,1,08/11/2024,22,18/11/2024,21,2,,22.9,45.8,01/10/2023,JARDIN DEL ZEN
01/10/2023,261,601010050180028,,J0076,ACEITE PARA MASAJES 240 ML FELICIDAD,240 ML,FELICIDAD,,15/11/2024,UNI,3,15/11/2024,18,09/11/2024,19,2,,69.9,139.8,01/10/2023,JARDIN DEL ZEN
01/10/2023,256,601010050080065,,J0076,ACEITE PARA MASAJES 34 ML SERENIDAD,34 ML,SERENIDAD,,15/11/2024,UNI,2,12/08/2024,15,15/11/2024,17,0,,22.9,0,01/10/2023,JARDIN DEL ZEN
01/10/2023,262,601010050180065,,J0076,ACEITE PARA MASAJES 240 ML SERENIDAD,240 ML,SERENIDAD,,15/11/2024,UNI,3,15/11/2024,20,06/11/2024,21,2,,69.9,139.8,01/10/2023,JARDIN DEL ZEN
01/10/2023,257,601010050080073,,J0076,ACEITE PARA MASAJES 34 ML TRANQ.,34 ML,TRANQ.,,15/11/2024,UNI,3,15/11/2024,23,09/11/2024,23,3,,22.9,68.7,01/10/2023,JARDIN DEL ZEN
01/10/2023,263,601010050180073,,J0076,ACEITE PARA MASAJES 240 ML TRANQ.,240 ML,TRANQ.,,18/11/2024,UNI,3,15/11/2024,26,18/11/2024,28,1,,69.9,69.9,01/10/2023,JARDIN DEL ZEN
01/10/2023,276,601030010130003,,J0079,BURBUJAS DE BAÑO 173 ML AMOR,173 ML,AMOR,,27/05/2024,UNI,2,13/05/2024,4,27/05/2024,5,1,,29.9,29.9,01/10/2023,JARDIN DEL ZEN
01/10/2023,282,601030010200003,,J0079,BURBUJAS DE BAÑO 520 ML AMOR,520 ML,AMOR,,27/09/2024,UNI,2,27/09/2024,9,14/09/2024,10,1,,59.9,59.9,01/10/2023,JARDIN DEL ZEN
01/10/2023,277,601030010130005,,J0079,BURBUJAS DE BAÑO 173 ML ARMONÍA,173 ML,ARMONÍA,,17/11/2024,UNI,2,23/02/2024,3,17/11/2024,5,0,,29.9,0,01/10/2023,JARDIN DEL ZEN
01/10/2023,283,601030010200005,,J0079,BURBUJAS DE BAÑO 520 ML ARMONÍA,520 ML,ARMONÍA,,15/11/2024,UNI,2,15/11/2024,6,22/10/2024,7,1,,59.9,59.9,01/10/2023,JARDIN DEL ZEN
01/10/2023,278,601030010130024,,J0079,BURBUJAS DE BAÑO 173 ML ENERGÍA,173 ML,ENERGÍA,,15/11/2024,UNI,2,15/11/2024,5,03/11/2024,4,3,,29.9,89.7,01/10/2023,JARDIN DEL ZEN
01/10/2023,284,601030010200024,,J0079,BURBUJAS DE BAÑO 520 ML ENERGÍA,520 ML,ENERGÍA,,04/09/2024,UNI,2,04/09/2024,2,11/08/2024,3,1,,59.9,59.9,01/10/2023,JARDIN DEL ZEN
10/10/2023,279,601030010130028,,J0079,BURBUJAS DE BAÑO 173 ML FELICIDAD,173 ML,FELICIDAD,,15/11/2024,UNI,0,15/11/2024,10,02/11/2024,10,0,,29.9,0,,JARDIN DEL ZEN
01/10/2023,285,601030010200028,,J0079,BURBUJAS DE BAÑO 520 ML FELICIDAD,520 ML,FELICIDAD,,18/10/2024,UNI,2,18/10/2024,7,29/09/2024,8,1,,59.9,59.9,01/10/2023,JARDIN DEL ZEN
01/10/2023,280,601030010130065,,J0079,BURBUJAS DE BAÑO 173 ML SERENIDAD,173 ML,SERENIDAD,,25/10/2024,UNI,2,25/10/2024,10,22/10/2024,11,1,,29.9,29.9,01/10/2023,JARDIN DEL ZEN
01/10/2023,286,601030010200065,,J0079,BURBUJAS DE BAÑO 520 ML SERENIDAD,520 ML,SERENIDAD,,27/09/2024,UNI,2,27/09/2024,9,16/08/2024,9,2,,59.9,119.8,01/10/2023,JARDIN DEL ZEN
30/04/2024,928,601030010080073,,J0079,BURBUJAS DE BAÑO 34 ML TRANQ.,34 ML,TRANQ.,,03/05/2024,UNI,0,03/05/2024,1,30/04/2024,1,0,,22.37,0,,JARDIN DEL ZEN
01/10/2023,281,601030010130073,,J0079,BURBUJAS DE BAÑO 173 ML TRANQ.,173 ML,TRANQ.,,08/11/2024,UNI,4,08/11/2024,7,02/11/2024,10,1,,29.9,29.9,01/10/2023,JARDIN DEL ZEN
01/10/2023,287,601030010200073,,J0079,BURBUJAS DE BAÑO 520 ML TRANQ.,520 ML,TRANQ.,,15/11/2024,UNI,2,15/11/2024,7,02/11/2024,8,1,,59.9,59.9,01/10/2023,JARDIN DEL ZEN
01/10/2023,264,601040010040003,,J0086,COLONIA 10 ML AMOR,10 ML,AMOR,,16/11/2024,UNI,6,04/09/2024,12,16/11/2024,16,2,,19,38,01/10/2023,JARDIN DEL ZEN
01/10/2023,270,601040010140003,,J0086,COLONIA 180 ML AMOR,180 ML,AMOR,,16/11/2024,UNI,11,26/08/2024,39,16/11/2024,45,5,,55,275,01/10/2023,JARDIN DEL ZEN
01/10/2023,265,601040010040005,,J0086,COLONIA 10 ML ARMONÍA,10 ML,ARMONÍA,,14/11/2024,UNI,8,08/11/2024,7,14/11/2024,14,1,,19,19,01/10/2023,JARDIN DEL ZEN
01/10/2023,271,601040010140005,,J0086,COLONIA 180 ML ARMONÍA,180 ML,ARMONÍA,,10/11/2024,UNI,4,08/11/2024,57,10/11/2024,53,8,,55,440,01/10/2023,JARDIN DEL ZEN
01/10/2023,266,601040010040024,,J0086,COLONIA 10 ML ENERGÍA,10 ML,ENERGÍA,,15/11/2024,UNI,4,24/10/2023,4,15/11/2024,4,4,,19,76,01/10/2023,JARDIN DEL ZEN
01/10/2023,272,601040010140024,,J0086,COLONIA 180 ML ENERGÍA,180 ML,ENERGÍA,,14/11/2024,UNI,13,04/09/2024,38,14/11/2024,42,9,,55,495,01/10/2023,JARDIN DEL ZEN
01/10/2023,267,601040010040028,,J0086,COLONIA 10 ML FELICIDAD,10 ML,FELICIDAD,,15/11/2024,UNI,6,15/11/2024,38,13/11/2024,40,4,,19,76,01/10/2023,JARDIN DEL ZEN
01/10/2023,273,601040010140028,,J0086,COLONIA 180 ML FELICIDAD,180 ML,FELICIDAD,,15/11/2024,UNI,16,08/11/2024,145,15/11/2024,151,10,,55,550,01/10/2023,JARDIN DEL ZEN
01/10/2023,268,601040010040065,,J0086,COLONIA 10 ML SERENIDAD,10 ML,SERENIDAD,,17/11/2024,UNI,3,08/11/2024,30,17/11/2024,33,0,,19,0,01/10/2023,JARDIN DEL ZEN
01/10/2023,274,601040010140065,,J0086,COLONIA 180 ML SERENIDAD,180 ML,SERENIDAD,,17/11/2024,UNI,13,15/11/2024,197,17/11/2024,199,11,,55,605,01/10/2023,JARDIN DEL ZEN
01/10/2023,269,601040010040073,,J0086,COLONIA 10 ML TRANQ.,10 ML,TRANQ.,,18/11/2024,UNI,4,15/11/2024,37,18/11/2024,40,1,,19,19,01/10/2023,JARDIN DEL ZEN
01/10/2023,275,601040010140073,,J0086,COLONIA 180 ML TRANQ.,180 ML,TRANQ.,,18/11/2024,UNI,12,15/11/2024,219,18/11/2024,229,2,,55,110,01/10/2023,JARDIN DEL ZEN
01/10/2023,311,601020020070003,,J0102,CREMA HUMECTANTE 30 ML AMOR,30 ML,AMOR,,15/11/2024,UNI,2,15/11/2024,13,12/11/2024,14,1,,22.9,22.9,01/10/2023,JARDIN DEL ZEN
01/10/2023,317,601020020160003,,J0102,CREMA HUMECTANTE 190 GR AMOR,190 GR,AMOR,,18/10/2024,UNI,5,18/10/2024,12,08/10/2024,13,4,,99.9,399.6,01/10/2023,JARDIN DEL ZEN
01/10/2023,312,601020020070005,,J0102,CREMA HUMECTANTE 30 ML ARMONÍA,30 ML,ARMONÍA,,15/11/2024,UNI,4,15/11/2024,8,11/11/2024,10,2,,22.9,45.8,01/10/2023,JARDIN DEL ZEN
01/10/2023,318,601020020160005,,J0102,CREMA HUMECTANTE 190 GR ARMONÍA,190 GR,ARMONÍA,,15/11/2024,UNI,4,15/11/2024,18,14/11/2024,20,2,,99.9,199.8,01/10/2023,JARDIN DEL ZEN
01/10/2023,313,601020020070024,,J0102,CREMA HUMECTANTE 30 ML ENERGÍA,30 ML,ENERGÍA,,15/11/2024,UNI,6,15/11/2024,26,14/11/2024,30,2,,22.9,45.8,01/10/2023,JARDIN DEL ZEN
01/10/2023,319,601020020160024,,J0102,CREMA HUMECTANTE 190 GR ENERGÍA,190 GR,ENERGÍA,,15/11/2024,UNI,4,15/11/2024,25,04/11/2024,25,4,,99.9,399.6,01/10/2023,JARDIN DEL ZEN
01/10/2023,314,601020020070028,,J0102,CREMA HUMECTANTE 30 ML FELICIDAD,30 ML,FELICIDAD,,18/11/2024,UNI,3,15/11/2024,31,18/11/2024,30,4,,22.9,91.6,01/10/2023,JARDIN DEL ZEN
01/10/2023,320,601020020160028,,J0102,CREMA HUMECTANTE 190 GR FELICIDAD,190 GR,FELICIDAD,,12/11/2024,UNI,5,18/10/2024,43,12/11/2024,45,3,,99.9,299.7,01/10/2023,JARDIN DEL ZEN
08/10/2023,315,601020020070065,,J0102,CREMA HUMECTANTE 30 ML SERENIDAD,30 ML,SERENIDAD,,15/11/2024,UNI,0,15/11/2024,32,11/11/2024,29,3,,22.9,68.7,,JARDIN DEL ZEN
01/10/2023,321,601020020160065,,J0102,CREMA HUMECTANTE 190 GR SERENIDAD,190 GR,SERENIDAD,,27/10/2024,UNI,5,04/09/2024,29,27/10/2024,30,4,,99.9,399.6,01/10/2023,JARDIN DEL ZEN
01/10/2023,316,601020020070073,,J0102,CREMA HUMECTANTE 30 ML TRANQ.,30 ML,TRANQ.,,15/11/2024,UNI,3,15/11/2024,34,09/11/2024,32,5,,22.9,114.5,01/10/2023,JARDIN DEL ZEN
01/10/2023,322,601020020160073,,J0102,CREMA HUMECTANTE 190 GR TRANQ.,190 GR,TRANQ.,,15/11/2024,UNI,6,15/11/2024,58,11/11/2024,62,2,,99.9,199.8,01/10/2023,JARDIN DEL ZEN
01/10/2023,855,601020080500081,,J0108,REPELENTE 60 ML -,60 ML,-,,25/10/2024,UNI,2,25/10/2024,6,20/10/2024,8,0,,49.9,0,01/10/2023,JARDIN DEL ZEN
