F. Emision,ID Item,Barcode,C. Custom,Modelo,Descripción,Talla,Color,Cant. Equi.,F. Fin,U.Medida,Cant. Fis.,F. Ing.,Cant. Ing.,F. Sal.,Cant. Sal.,Stock Actual,Stock Equi.,P. Unitario,P. Total,F. Import,Marca
01/11/2023,435,602070010040067,,J0028,FRAGANCIA 10 ML TE VERDE,10 ML,TE VERDE,,16/10/2024,UNI,2,21/08/2024,5,16/10/2024,5,2,,39.9,79.8,01/11/2023,JARDIN DEL ZEN
01/11/2023,465,602070010050067,,J0028,FRAGANCIA 20 ML TE VERDE,20 ML,TE VERDE,,04/04/2024,UNI,2,04/04/2024,2,28/03/2024,3,1,,49.9,49.9,01/11/2023,JARDIN DEL ZEN
01/11/2023,495,602070010070067,,J0028,FRAGANCIA 30 ML TE VERDE,30 ML,TE VERDE,,27/04/2024,UNI,2,09/11/2023,2,27/04/2024,2,2,,65,130,01/11/2023,JARDIN DEL ZEN
01/11/2023,496,602070010070073,,J0028,FRAGANCIA 30 ML TRANQ.,30 ML,TRANQ.,,10/11/2024,UNI,2,17/10/2024,16,10/11/2024,16,2,,65,130,01/11/2023,JARDIN DEL ZEN
01/11/2023,437,602070010040078,,J0028,FRAGANCIA 10 ML VAINILLA,10 ML,VAINILLA,,17/10/2024,UNI,1,17/10/2024,3,11/10/2024,3,1,,39.9,39.9,01/11/2023,JARDIN DEL ZEN
01/11/2023,467,602070010050078,,J0028,FRAGANCIA 20 ML VAINILLA,20 ML,VAINILLA,,21/02/2024,UNI,1,21/02/2024,3,13/02/2024,3,1,,49.9,49.9,01/11/2023,JARDIN DEL ZEN
01/11/2023,497,602070010070078,,J0028,FRAGANCIA 30 ML VAINILLA,30 ML,VAINILLA,,24/01/2024,UNI,1,24/01/2024,3,31/12/2023,2,2,,65,130,01/11/2023,JARDIN DEL ZEN
24/11/2023,820,602070020040000,,J0029,FRAGANCIA DE REGALO 10 ML,10 ML,.,,22/04/2024,UNI,0,24/11/2023,4,22/04/2024,4,0,,1,0,,JARDIN DEL ZEN
01/11/2023,536,602080010380003,,J0049,INCIENSO AMOR,.,AMOR,,14/11/2024,UNI,2,10/10/2024,18,14/11/2024,16,4,,29.9,119.6,01/11/2023,JARDIN DEL ZEN
01/11/2023,537,602080010380005,,J0049,INCIENSO ARMONÍA,.,ARMONÍA,,09/11/2024,UNI,5,08/11/2024,15,09/11/2024,16,4,,29.9,119.6,01/11/2023,JARDIN DEL ZEN
01/11/2023,538,602080010380024,,J0049,INCIENSO ENERGÍA,.,ENERGÍA,,11/11/2024,UNI,2,04/11/2024,32,11/11/2024,31,3,,29.9,89.7,01/11/2023,JARDIN DEL ZEN
01/11/2023,539,602080010380028,,J0049,INCIENSO FELICIDAD,.,FELICIDAD,,08/11/2024,UNI,2,08/11/2024,23,31/10/2024,20,5,,29.9,149.5,01/11/2023,JARDIN DEL ZEN
01/11/2023,540,602080010380065,,J0049,INCIENSO SERENIDAD,.,SERENIDAD,,25/10/2024,UNI,1,29/08/2024,26,25/10/2024,23,4,,29.9,119.6,01/11/2023,JARDIN DEL ZEN
01/11/2023,541,602080010380073,,J0049,INCIENSO TRANQ.,.,TRANQ.,,17/11/2024,UNI,3,17/10/2024,29,17/11/2024,29,3,,29.9,89.7,01/11/2023,JARDIN DEL ZEN
01/11/2023,520,602040010300004,,J0050,CONO POTPOURRI 100 GR ANTI STRESS,100 GR,ANTI STRESS,,27/09/2024,UNI,1,29/08/2024,4,27/09/2024,4,1,,48.5,48.5,01/11/2023,JARDIN DEL ZEN
01/11/2023,623,602040010300080,,J0050,CONO POTPOURRI 100 GR AROMAS DEL BOSQUE,100 GR,AROMAS DEL BOSQUE,,29/08/2024,UNI,1,29/08/2024,5,15/08/2024,5,1,,48.5,48.5,01/11/2023,JARDIN DEL ZEN
01/11/2023,521,602040010300025,,J0050,CONO POTPOURRI 100 GR ENERGIZANTE,100 GR,ENERGIZANTE,,13/09/2024,UNI,1,13/09/2024,3,25/08/2024,3,1,,48.5,48.5,01/11/2023,JARDIN DEL ZEN
01/11/2023,522,602040010300059,,J0050,CONO POTPOURRI 100 GR REFRESCANTE,100 GR,REFRESCANTE,,04/11/2024,UNI,1,30/04/2024,2,04/11/2024,3,0,,48.5,0,01/11/2023,JARDIN DEL ZEN
01/11/2023,523,602040010300060,,J0050,CONO POTPOURRI 100 GR RELAJANTE,100 GR,RELAJANTE,,19/08/2024,UNI,1,08/02/2024,2,19/08/2024,3,0,,48.5,0,01/11/2023,JARDIN DEL ZEN
01/11/2023,524,602040010300078,,J0050,CONO POTPOURRI 100 GR VAINILLA,100 GR,VAINILLA,,13/09/2024,UNI,1,13/09/2024,2,30/08/2024,2,1,,48.5,48.5,01/11/2023,JARDIN DEL ZEN
02/10/2024,1000,602020020070003,,J0058,SPRAY AROMATIZADOR 30 ML AMOR,30 ML,AMOR,,15/10/2024,UNI,0,15/10/2024,1,02/10/2024,1,0,,22.9,0,,JARDIN DEL ZEN
01/11/2023,382,602020020210003,,J0058,SPRAY AROMATIZADOR 550 ML AMOR,550 ML,AMOR,,09/11/2024,UNI,2,08/05/2024,11,09/11/2024,9,4,,65,260,01/11/2023,JARDIN DEL ZEN
01/11/2023,383,602020020210005,,J0058,SPRAY AROMATIZADOR 550 ML ARMONÍA,550 ML,ARMONÍA,,15/11/2024,UNI,8,15/11/2024,85,15/11/2024,86,7,,65,455,01/11/2023,JARDIN DEL ZEN
01/11/2023,384,602020020210020,,J0058,SPRAY AROMATIZADOR 550 ML COCO,550 ML,COCO,,13/08/2024,UNI,5,08/05/2024,4,13/08/2024,7,2,,65,130,01/11/2023,JARDIN DEL ZEN
01/11/2023,385,602020020210024,,J0058,SPRAY AROMATIZADOR 550 ML ENERGÍA,550 ML,ENERGÍA,,15/11/2024,UNI,6,15/11/2024,36,14/11/2024,37,5,,65,325,01/11/2023,JARDIN DEL ZEN
01/11/2023,386,602020020210028,,J0058,SPRAY AROMATIZADOR 550 ML FELICIDAD,550 ML,FELICIDAD,,15/11/2024,UNI,4,15/11/2024,61,15/11/2024,56,9,,65,585,01/11/2023,JARDIN DEL ZEN
01/11/2023,400,602020020070031,,J0058,SPRAY AROMATIZADOR 30 ML HIERBA LUISA,30 ML,HIERBA LUISA,,15/11/2024,UNI,1,15/11/2024,20,12/11/2024,16,5,,22.9,114.5,01/11/2023,JARDIN DEL ZEN
01/11/2023,387,602020020210031,,J0058,SPRAY AROMATIZADOR 550 ML HIERBA LUISA,550 ML,HIERBA LUISA,,19/11/2024,UNI,8,19/11/2024,95,15/11/2024,96,7,,65,455,01/11/2023,JARDIN DEL ZEN
01/11/2023,401,602020020070035,,J0058,SPRAY AROMATIZADOR 30 ML LAVANDA,30 ML,LAVANDA,,15/11/2024,UNI,2,15/11/2024,23,14/11/2024,20,5,,22.9,114.5,01/11/2023,JARDIN DEL ZEN
01/11/2023,388,602020020210035,,J0058,SPRAY AROMATIZADOR 550 ML LAVANDA,550 ML,LAVANDA,,19/11/2024,UNI,2,15/11/2024,15,19/11/2024,17,0,,65,0,01/11/2023,JARDIN DEL ZEN
01/11/2023,402,602020020070043,,J0058,SPRAY AROMATIZADOR 30 ML MANZANA CANELA,30 ML,MANZANA CANELA,,08/11/2024,UNI,2,08/11/2024,11,02/11/2024,7,6,,22.9,137.4,01/11/2023,JARDIN DEL ZEN
01/11/2023,389,602020020210043,,J0058,SPRAY AROMATIZADOR 550 ML MANZANA CANELA,550 ML,MANZANA CANELA,,20/10/2024,UNI,2,21/08/2024,3,20/10/2024,3,2,,65,130,01/11/2023,JARDIN DEL ZEN
01/11/2023,390,602020020210056,,J0058,SPRAY AROMATIZADOR 550 ML ORQUIDEA BLANCA,550 ML,ORQUIDEA BLANCA,,16/11/2024,UNI,4,15/11/2024,74,16/11/2024,72,6,,65,390,01/11/2023,JARDIN DEL ZEN
01/11/2023,391,602020020210065,,J0058,SPRAY AROMATIZADOR 550 ML SERENIDAD,550 ML,SERENIDAD,,16/11/2024,UNI,3,15/11/2024,148,16/11/2024,142,9,,65,585,01/11/2023,JARDIN DEL ZEN
01/11/2023,666,602020020210083,,J0058,SPRAY AROMATIZADOR 550 ML TÉ VERBENA,550 ML,TÉ VERBENA,,15/11/2024,UNI,3,15/11/2024,15,06/11/2024,14,4,,65,260,01/11/2023,JARDIN DEL ZEN
01/11/2023,405,602020020070067,,J0058,SPRAY AROMATIZADOR 30 ML TE VERDE,30 ML,TE VERDE,,08/11/2024,UNI,2,08/11/2024,19,07/11/2024,15,6,,22.9,137.4,01/11/2023,JARDIN DEL ZEN
01/11/2023,392,602020020210067,,J0058,SPRAY AROMATIZADOR 550 ML TE VERDE,550 ML,TE VERDE,,01/11/2024,UNI,4,04/10/2024,37,01/11/2024,35,6,,65,390,01/11/2023,JARDIN DEL ZEN
01/11/2023,393,602020020210073,,J0058,SPRAY AROMATIZADOR 550 ML TRANQ.,550 ML,TRANQ.,,16/11/2024,UNI,5,15/11/2024,159,16/11/2024,155,9,,65,585,01/11/2023,JARDIN DEL ZEN
01/11/2023,407,602020020070078,,J0058,SPRAY AROMATIZADOR 30 ML VAINILLA,30 ML,VAINILLA,,17/11/2024,UNI,1,08/11/2024,10,17/11/2024,6,5,,22.9,114.5,01/11/2023,JARDIN DEL ZEN
01/11/2023,394,602020020210078,,J0058,SPRAY AROMATIZADOR 550 ML VAINILLA,550 ML,VAINILLA,,26/12/2023,UNI,3,14/12/2023,2,26/12/2023,2,3,,65,195,01/11/2023,JARDIN DEL ZEN
01/11/2023,616,602060010000000,,J0063,FAROLA,.,.,,17/10/2024,UNI,1,17/10/2024,3,06/06/2024,3,1,,105.9,105.9,01/11/2023,JARDIN DEL ZEN
01/11/2023,735,602060020000010,,J0064,VELA BOTÁNICA BRISAS DEL MAR,.,BRISAS DEL MAR,,17/10/2024,UNI,1,17/10/2024,5,06/09/2024,5,1,,59.9,59.9,01/11/2023,JARDIN DEL ZEN
01/11/2023,617,602060020000013,,J0064,VELA BOTÁNICA CANELA,.,CANELA,,24/10/2024,UNI,2,24/10/2024,13,14/10/2024,14,1,,59.9,59.9,01/11/2023,JARDIN DEL ZEN
01/11/2023,618,602060020000017,,J0064,VELA BOTÁNICA CHOCOLATE,.,CHOCOLATE,,24/10/2024,UNI,1,24/10/2024,8,13/10/2024,8,1,,59.9,59.9,01/11/2023,JARDIN DEL ZEN
01/11/2023,619,602060020000026,,J0064,VELA BOTÁNICA EUCALIPTO,.,EUCALIPTO,,17/10/2024,UNI,2,21/08/2024,3,17/10/2024,5,0,,59.9,0,01/11/2023,JARDIN DEL ZEN
01/11/2023,620,602060020000055,,J0064,VELA BOTÁNICA NARANJA,.,NARANJA,,08/11/2024,UNI,1,08/11/2024,4,13/10/2024,4,1,,59.9,59.9,01/11/2023,JARDIN DEL ZEN
24/11/2023,621,602060020000062,,J0064,VELA BOTÁNICA ROSAS,.,ROSAS,,16/11/2024,UNI,0,04/11/2024,5,16/11/2024,5,0,,59.9,0,,JARDIN DEL ZEN
01/11/2023,602,605010010000000,,J0066,ALMOHADILLA DE CINTURA,.,.,,17/09/2024,UNI,2,08/05/2024,3,17/09/2024,4,1,,84.9,84.9,01/11/2023,JARDIN DEL ZEN
01/11/2023,603,605010020000000,,J0067,ALMOHADILLA DE CUELLO,.,.,,24/10/2024,UNI,2,24/10/2024,9,15/08/2024,9,2,,84.9,169.8,01/11/2023,JARDIN DEL ZEN
01/11/2023,604,605010030000000,,J0068,ALMOHADILLA DE ENSUEÑO,.,.,,15/11/2024,UNI,2,15/11/2024,26,08/11/2024,23,5,,52.9,264.5,01/11/2023,JARDIN DEL ZEN
01/11/2023,651,605020010040082,,J0069,ESENCIA 10 ML ADIOS ANSIEDAD,10 ML,ADIOS ANSIEDAD,,08/11/2024,UNI,4,08/11/2024,19,30/10/2024,19,4,,79.9,319.6,01/11/2023,JARDIN DEL ZEN
01/11/2023,525,605020010040011,,J0069,ESENCIA 10 ML BUENAS NOCHES,10 ML,BUENAS NOCHES,,15/11/2024,UNI,4,15/11/2024,20,07/11/2024,19,5,,79.9,399.5,01/11/2023,JARDIN DEL ZEN
01/11/2023,526,605020010040048,,J0069,ESENCIA 10 ML ME SIENTO SEXY,10 ML,ME SIENTO SEXY,,11/11/2024,UNI,4,,0,11/11/2024,3,1,,79.9,79.9,01/11/2023,JARDIN DEL ZEN
01/11/2023,527,605020010040052,,J0069,ESENCIA 10 ML MIGRA FREE,10 ML,MIGRA FREE,,08/11/2024,UNI,6,08/11/2024,11,02/11/2024,13,4,,79.9,319.6,01/11/2023,JARDIN DEL ZEN
01/11/2023,528,605020010040061,,J0069,ESENCIA 10 ML RESPIRO Y SUSPIRO,10 ML,RESPIRO Y SUSPIRO,,09/07/2024,UNI,5,20/12/2023,3,09/07/2024,4,4,,79.9,319.6,01/11/2023,JARDIN DEL ZEN
01/11/2023,529,605020010040066,,J0069,ESENCIA 10 ML STRESS FREE,10 ML,STRESS FREE,,15/11/2024,UNI,3,15/11/2024,19,08/11/2024,17,5,,79.9,399.5,01/11/2023,JARDIN DEL ZEN
01/11/2023,576,605030010000000,,J0071,KIT JARDIN DEL ZEN,.,.,,21/08/2024,UNI,1,,0,21/08/2024,1,0,,65,0,01/11/2023,JARDIN DEL ZEN
01/11/2023,228,601010010080002,,J0072,ACEITE NUTRITIVO 34 ML ALMENDRAS,34 ML,ALMENDRAS,,15/11/2024,UNI,2,06/03/2024,2,15/11/2024,4,0,,22.9,0,01/11/2023,JARDIN DEL ZEN
01/11/2023,229,601010010120002,,J0072,ACEITE NUTRITIVO 120 ML ALMENDRAS,120 ML,ALMENDRAS,,15/11/2024,UNI,4,05/06/2024,4,15/11/2024,7,1,,49.9,49.9,01/11/2023,JARDIN DEL ZEN
01/11/2023,230,601010010080020,,J0072,ACEITE NUTRITIVO 34 ML COCO,34 ML,COCO,,15/11/2024,UNI,2,15/11/2024,2,11/11/2024,3,1,,22.9,22.9,01/11/2023,JARDIN DEL ZEN
01/11/2023,233,601010010360020,,J0072,ACEITE NUTRITIVO 200 GR COCO,200 GR,COCO,,18/11/2024,UNI,2,08/11/2024,5,18/11/2024,7,0,,62,0,01/11/2023,JARDIN DEL ZEN
23/11/2023,962,601010010080068,,J0072,ACEITE NUTRITIVO 34 ML TIARE,34 ML,TIARE,,15/11/2024,UNI,0,04/11/2024,8,15/11/2024,7,1,,22.9,22.9,,JARDIN DEL ZEN
01/11/2023,235,601010010120068,,J0072,ACEITE NUTRITIVO 120 ML TIARE,120 ML,TIARE,,13/09/2024,UNI,4,07/08/2024,8,13/09/2024,10,2,,58.9,117.8,01/11/2023,JARDIN DEL ZEN
19/04/2024,999,601010010040069,,J0072,ACEITE NUTRITIVO 10 ML TIARE+JOJOBA,10 ML,TIARE+JOJOBA,,19/04/2024,UNI,0,,0,19/04/2024,0,0,,0,0,,JARDIN DEL ZEN
01/11/2023,236,601010010120069,,J0072,ACEITE NUTRITIVO 120 ML TIARE+JOJOBA,120 ML,TIARE+JOJOBA,,04/11/2024,UNI,4,04/11/2024,18,13/09/2024,21,1,,72.9,72.9,01/11/2023,JARDIN DEL ZEN
01/11/2023,252,601010050080003,,J0076,ACEITE PARA MASAJES 34 ML AMOR,34 ML,AMOR,,15/11/2024,UNI,2,15/11/2024,4,11/11/2024,5,1,,22.9,22.9,01/11/2023,JARDIN DEL ZEN
01/11/2023,258,601010050180003,,J0076,ACEITE PARA MASAJES 240 ML AMOR,240 ML,AMOR,,24/01/2024,UNI,2,24/01/2024,2,15/01/2024,2,2,,69.9,139.8,01/11/2023,JARDIN DEL ZEN
01/11/2023,253,601010050080005,,J0076,ACEITE PARA MASAJES 34 ML ARMONÍA,34 ML,ARMONÍA,,15/11/2024,UNI,2,08/11/2024,5,15/11/2024,7,0,,22.9,0,01/11/2023,JARDIN DEL ZEN
01/11/2023,259,601010050180005,,J0076,ACEITE PARA MASAJES 240 ML ARMONÍA,240 ML,ARMONÍA,,21/08/2024,UNI,2,21/08/2024,5,19/08/2024,6,1,,69.9,69.9,01/11/2023,JARDIN DEL ZEN
01/11/2023,254,601010050080024,,J0076,ACEITE PARA MASAJES 34 ML ENERGÍA,34 ML,ENERGÍA,,26/09/2024,UNI,2,26/09/2024,5,19/09/2024,6,1,,22.9,22.9,01/11/2023,JARDIN DEL ZEN
01/11/2023,260,601010050180024,,J0076,ACEITE PARA MASAJES 240 ML ENERGÍA,240 ML,ENERGÍA,,04/11/2024,UNI,2,04/11/2024,4,21/08/2024,5,1,,69.9,69.9,01/11/2023,JARDIN DEL ZEN
01/11/2023,255,601010050080028,,J0076,ACEITE PARA MASAJES 34 ML FELICIDAD,34 ML,FELICIDAD,,26/09/2024,UNI,2,26/09/2024,5,23/06/2024,6,1,,22.9,22.9,01/11/2023,JARDIN DEL ZEN
01/11/2023,261,601010050180028,,J0076,ACEITE PARA MASAJES 240 ML FELICIDAD,240 ML,FELICIDAD,,17/10/2024,UNI,3,17/10/2024,7,11/10/2024,9,1,,69.9,69.9,01/11/2023,JARDIN DEL ZEN
01/11/2023,256,601010050080065,,J0076,ACEITE PARA MASAJES 34 ML SERENIDAD,34 ML,SERENIDAD,,26/09/2024,UNI,2,26/09/2024,3,21/08/2024,4,1,,22.9,22.9,01/11/2023,JARDIN DEL ZEN
01/11/2023,262,601010050180065,,J0076,ACEITE PARA MASAJES 240 ML SERENIDAD,240 ML,SERENIDAD,,19/09/2024,UNI,3,19/09/2024,8,26/08/2024,10,1,,69.9,69.9,01/11/2023,JARDIN DEL ZEN
01/11/2023,257,601010050080073,,J0076,ACEITE PARA MASAJES 34 ML TRANQ.,34 ML,TRANQ.,,10/10/2024,UNI,3,10/10/2024,3,04/10/2024,5,1,,22.9,22.9,01/11/2023,JARDIN DEL ZEN
01/11/2023,263,601010050180073,,J0076,ACEITE PARA MASAJES 240 ML TRANQ.,240 ML,TRANQ.,,19/09/2024,UNI,2,19/09/2024,9,14/09/2024,10,1,,69.9,69.9,01/11/2023,JARDIN DEL ZEN
01/11/2023,276,601030010130003,,J0079,BURBUJAS DE BAÑO 173 ML AMOR,173 ML,AMOR,,20/12/2023,UNI,1,20/12/2023,1,,0,2,,29.9,59.8,01/11/2023,JARDIN DEL ZEN
01/11/2023,282,601030010200003,,J0079,BURBUJAS DE BAÑO 520 ML AMOR,520 ML,AMOR,,20/12/2023,UNI,2,20/12/2023,1,24/11/2023,1,2,,59.9,119.8,01/11/2023,JARDIN DEL ZEN
01/11/2023,277,601030010130005,,J0079,BURBUJAS DE BAÑO 173 ML ARMONÍA,173 ML,ARMONÍA,,21/08/2024,UNI,1,06/03/2024,4,21/08/2024,4,1,,29.9,29.9,01/11/2023,JARDIN DEL ZEN
01/11/2023,283,601030010200005,,J0079,BURBUJAS DE BAÑO 520 ML ARMONÍA,520 ML,ARMONÍA,,08/07/2024,UNI,2,21/02/2024,3,08/07/2024,4,1,,59.9,59.9,01/11/2023,JARDIN DEL ZEN
01/11/2023,278,601030010130024,,J0079,BURBUJAS DE BAÑO 173 ML ENERGÍA,173 ML,ENERGÍA,,31/10/2024,UNI,1,21/08/2024,4,31/10/2024,4,1,,29.9,29.9,01/11/2023,JARDIN DEL ZEN
01/11/2023,284,601030010200024,,J0079,BURBUJAS DE BAÑO 520 ML ENERGÍA,520 ML,ENERGÍA,,21/08/2024,UNI,1,21/08/2024,3,03/06/2024,2,2,,59.9,119.8,01/11/2023,JARDIN DEL ZEN
01/11/2023,279,601030010130028,,J0079,BURBUJAS DE BAÑO 173 ML FELICIDAD,173 ML,FELICIDAD,,21/08/2024,UNI,1,06/03/2024,2,21/08/2024,2,1,,29.9,29.9,01/11/2023,JARDIN DEL ZEN
01/11/2023,285,601030010200028,,J0079,BURBUJAS DE BAÑO 520 ML FELICIDAD,520 ML,FELICIDAD,,15/11/2024,UNI,1,15/11/2024,4,09/11/2024,4,1,,59.9,59.9,01/11/2023,JARDIN DEL ZEN
01/11/2023,280,601030010130065,,J0079,BURBUJAS DE BAÑO 173 ML SERENIDAD,173 ML,SERENIDAD,,08/11/2024,UNI,2,08/11/2024,6,04/10/2024,7,1,,29.9,29.9,01/11/2023,JARDIN DEL ZEN
01/11/2023,286,601030010200065,,J0079,BURBUJAS DE BAÑO 520 ML SERENIDAD,520 ML,SERENIDAD,,21/08/2024,UNI,1,21/08/2024,9,02/06/2024,7,3,,59.9,179.7,01/11/2023,JARDIN DEL ZEN
01/11/2023,281,601030010130073,,J0079,BURBUJAS DE BAÑO 173 ML TRANQ.,173 ML,TRANQ.,,11/11/2024,UNI,1,08/11/2024,5,11/11/2024,6,0,,29.9,0,01/11/2023,JARDIN DEL ZEN
01/11/2023,287,601030010200073,,J0079,BURBUJAS DE BAÑO 520 ML TRANQ.,520 ML,TRANQ.,,11/11/2024,UNI,1,21/08/2024,5,11/11/2024,6,0,,59.9,0,01/11/2023,JARDIN DEL ZEN
01/11/2023,264,601040010040003,,J0086,COLONIA 10 ML AMOR,10 ML,AMOR,,08/11/2024,UNI,2,08/11/2024,6,02/11/2024,5,3,,19,57,01/11/2023,JARDIN DEL ZEN
01/11/2023,270,601040010140003,,J0086,COLONIA 180 ML AMOR,180 ML,AMOR,,03/11/2024,UNI,6,08/05/2024,6,03/11/2024,8,4,,55,220,01/11/2023,JARDIN DEL ZEN
01/11/2023,265,601040010040005,,J0086,COLONIA 10 ML ARMONÍA,10 ML,ARMONÍA,,08/11/2024,UNI,2,08/11/2024,9,29/09/2024,8,3,,19,57,01/11/2023,JARDIN DEL ZEN
01/11/2023,271,601040010140005,,J0086,COLONIA 180 ML ARMONÍA,180 ML,ARMONÍA,,04/11/2024,UNI,4,04/11/2024,56,24/10/2024,52,8,,55,440,01/11/2023,JARDIN DEL ZEN
01/11/2023,266,601040010040024,,J0086,COLONIA 10 ML ENERGÍA,10 ML,ENERGÍA,,08/11/2024,UNI,2,08/11/2024,5,02/11/2024,4,3,,19,57,01/11/2023,JARDIN DEL ZEN
01/11/2023,272,601040010140024,,J0086,COLONIA 180 ML ENERGÍA,180 ML,ENERGÍA,,04/11/2024,UNI,8,04/11/2024,26,27/09/2024,26,8,,55,440,01/11/2023,JARDIN DEL ZEN
01/11/2023,267,601040010040028,,J0086,COLONIA 10 ML FELICIDAD,10 ML,FELICIDAD,,15/11/2024,UNI,3,15/11/2024,8,08/11/2024,7,4,,19,76,01/11/2023,JARDIN DEL ZEN
01/11/2023,273,601040010140028,,J0086,COLONIA 180 ML FELICIDAD,180 ML,FELICIDAD,,10/10/2024,UNI,8,10/10/2024,13,28/09/2024,13,8,,55,440,01/11/2023,JARDIN DEL ZEN
01/11/2023,268,601040010040065,,J0086,COLONIA 10 ML SERENIDAD,10 ML,SERENIDAD,,16/11/2024,UNI,2,15/11/2024,12,16/11/2024,12,2,,19,38,01/11/2023,JARDIN DEL ZEN
01/11/2023,274,601040010140065,,J0086,COLONIA 180 ML SERENIDAD,180 ML,SERENIDAD,,15/11/2024,UNI,10,15/11/2024,40,14/11/2024,42,8,,55,440,01/11/2023,JARDIN DEL ZEN
01/11/2023,269,601040010040073,,J0086,COLONIA 10 ML TRANQ.,10 ML,TRANQ.,,15/11/2024,UNI,2,15/11/2024,12,11/11/2024,11,3,,19,57,01/11/2023,JARDIN DEL ZEN
01/11/2023,275,601040010140073,,J0086,COLONIA 180 ML TRANQ.,180 ML,TRANQ.,,15/11/2024,UNI,9,15/11/2024,61,11/11/2024,61,9,,55,495,01/11/2023,JARDIN DEL ZEN
01/11/2023,854,601020010500081,,J0101,BLOQUEADOR 60 ML -,60 ML,-,,05/01/2024,UNI,1,,0,05/01/2024,1,0,,49.9,0,01/11/2023,JARDIN DEL ZEN
01/11/2023,311,601020020070003,,J0102,CREMA HUMECTANTE 30 ML AMOR,30 ML,AMOR,,26/03/2024,UNI,2,14/12/2023,4,26/03/2024,3,3,,22.9,68.7,01/11/2023,JARDIN DEL ZEN
01/11/2023,317,601020020160003,,J0102,CREMA HUMECTANTE 190 GR AMOR,190 GR,AMOR,,08/11/2024,UNI,7,08/11/2024,3,03/11/2024,8,2,,99.9,199.8,01/11/2023,JARDIN DEL ZEN
01/11/2023,312,601020020070005,,J0102,CREMA HUMECTANTE 30 ML ARMONÍA,30 ML,ARMONÍA,,11/11/2024,UNI,4,08/11/2024,5,11/11/2024,8,1,,22.9,22.9,01/11/2023,JARDIN DEL ZEN
01/11/2023,318,601020020160005,,J0102,CREMA HUMECTANTE 190 GR ARMONÍA,190 GR,ARMONÍA,,13/09/2024,UNI,5,20/12/2023,3,13/09/2024,6,2,,99.9,199.8,01/11/2023,JARDIN DEL ZEN
24/11/2023,313,601020020070024,,J0102,CREMA HUMECTANTE 30 ML ENERGÍA,30 ML,ENERGÍA,,06/09/2024,UNI,0,06/09/2024,8,17/08/2024,5,3,,22.9,68.7,,JARDIN DEL ZEN
01/11/2023,319,601020020160024,,J0102,CREMA HUMECTANTE 190 GR ENERGÍA,190 GR,ENERGÍA,,10/10/2024,UNI,7,20/12/2023,7,10/10/2024,11,3,,99.9,299.7,01/11/2023,JARDIN DEL ZEN
01/11/2023,314,601020020070028,,J0102,CREMA HUMECTANTE 30 ML FELICIDAD,30 ML,FELICIDAD,,08/11/2024,UNI,2,08/11/2024,2,08/10/2024,2,2,,22.9,45.8,01/11/2023,JARDIN DEL ZEN
01/11/2023,320,601020020160028,,J0102,CREMA HUMECTANTE 190 GR FELICIDAD,190 GR,FELICIDAD,,15/11/2024,UNI,4,08/11/2024,9,15/11/2024,12,1,,99.9,99.9,01/11/2023,JARDIN DEL ZEN
01/11/2023,315,601020020070065,,J0102,CREMA HUMECTANTE 30 ML SERENIDAD,30 ML,SERENIDAD,,08/11/2024,UNI,2,08/11/2024,11,03/11/2024,11,2,,22.9,45.8,01/11/2023,JARDIN DEL ZEN
01/11/2023,321,601020020160065,,J0102,CREMA HUMECTANTE 190 GR SERENIDAD,190 GR,SERENIDAD,,11/11/2024,UNI,1,20/12/2023,12,11/11/2024,11,2,,99.9,199.8,01/11/2023,JARDIN DEL ZEN
01/11/2023,316,601020020070073,,J0102,CREMA HUMECTANTE 30 ML TRANQ.,30 ML,TRANQ.,,15/11/2024,UNI,1,15/11/2024,15,15/11/2024,15,1,,22.9,22.9,01/11/2023,JARDIN DEL ZEN
01/11/2023,322,601020020160073,,J0102,CREMA HUMECTANTE 190 GR TRANQ.,190 GR,TRANQ.,,27/10/2024,UNI,3,08/05/2024,12,27/10/2024,13,2,,99.9,199.8,01/11/2023,JARDIN DEL ZEN
01/11/2023,855,601020080500081,,J0108,REPELENTE 60 ML -,60 ML,-,,10/10/2024,UNI,1,10/10/2024,3,05/10/2024,3,1,,49.9,49.9,01/11/2023,JARDIN DEL ZEN
01/11/2023,543,601080010400020,,J0113,ESPUMA EXFOLIANTE 400 GR COCO,400 GR,COCO,,15/11/2024,UNI,1,15/11/2024,1,19/08/2024,1,1,,49.9,49.9,01/11/2023,JARDIN DEL ZEN
01/11/2023,544,601080010400031,,J0113,ESPUMA EXFOLIANTE 400 GR HIERBA LUISA,400 GR,HIERBA LUISA,,15/11/2024,UNI,1,15/11/2024,2,10/11/2024,2,1,,49.9,49.9,01/11/2023,JARDIN DEL ZEN
01/11/2023,545,601080010400038,,J0113,ESPUMA EXFOLIANTE 400 GR LIMON,400 GR,LIMON,,15/11/2024,UNI,1,15/11/2024,3,20/03/2024,3,1,,49.9,49.9,01/11/2023,JARDIN DEL ZEN
01/11/2023,546,601080010400062,,J0113,ESPUMA EXFOLIANTE 400 GR ROSAS,400 GR,ROSAS,,19/08/2024,UNI,1,05/01/2024,1,19/08/2024,2,0,,49.9,0,01/11/2023,JARDIN DEL ZEN
