F. Emision,ID Item,Barcode,C. Custom,Modelo,Descripción,Talla,Color,Cant. Equi.,F. Fin,U.Medida,Cant. Fis.,F. Ing.,Cant. Ing.,F. Sal.,Cant. Sal.,Stock Actual,Stock Equi.,P. Unitario,P. Total,F. Import,Marca
01/12/2023,463,602070010050064,,J0028,FRAGANCIA 20 ML SANDALO,20 ML,SANDALO,,13/10/2024,UNI,1,11/06/2024,1,13/10/2024,2,0,,49.9,0,01/12/2023,JARDIN DEL ZEN
04/03/2024,493,602070010070064,,J0028,FRAGANCIA 30 ML SANDALO,30 ML,SANDALO,,16/09/2024,UNI,0,16/09/2024,4,29/08/2024,2,2,,65,130,,JARDIN DEL ZEN
02/04/2024,870,602070010040065,,J0028,FRAGANCIA 10 ML SERENIDAD,10 ML,SERENIDAD,,02/04/2024,UNI,0,,0,02/04/2024,0,0,,39.9,0,,JARDIN DEL ZEN
02/04/2024,877,602070010050065,,J0028,FRAGANCIA 20 ML SERENIDAD,20 ML,SERENIDAD,,02/04/2024,UNI,0,,0,02/04/2024,0,0,,49.9,0,,JARDIN DEL ZEN
01/12/2023,494,602070010070065,,J0028,FRAGANCIA 30 ML SERENIDAD,30 ML,SERENIDAD,,14/11/2024,UNI,4,11/11/2024,14,14/11/2024,17,1,,65,65,01/12/2023,JARDIN DEL ZEN
01/12/2023,872,602070010040083,,J0028,FRAGANCIA 10 ML TÉ VERBENA,10 ML,TÉ VERBENA,,13/08/2024,UNI,2,,0,13/08/2024,2,0,,39.9,0,01/12/2023,JARDIN DEL ZEN
01/12/2023,879,602070010050083,,J0028,FRAGANCIA 20 ML TÉ VERBENA,20 ML,TÉ VERBENA,,28/08/2024,UNI,1,28/08/2024,2,27/08/2024,3,0,,49.9,0,01/12/2023,JARDIN DEL ZEN
04/03/2024,880,602070010070083,,J0028,FRAGANCIA 30 ML TÉ VERBENA,30 ML,TÉ VERBENA,,14/10/2024,UNI,0,14/10/2024,5,28/09/2024,2,3,,65,195,,JARDIN DEL ZEN
01/12/2023,435,602070010040067,,J0028,FRAGANCIA 10 ML TE VERDE,10 ML,TE VERDE,,11/11/2024,UNI,3,11/11/2024,3,11/11/2024,6,0,,39.9,0,01/12/2023,JARDIN DEL ZEN
01/12/2023,465,602070010050067,,J0028,FRAGANCIA 20 ML TE VERDE,20 ML,TE VERDE,,08/09/2024,UNI,1,27/08/2024,9,08/09/2024,8,2,,49.9,99.8,01/12/2023,JARDIN DEL ZEN
01/12/2023,495,602070010070067,,J0028,FRAGANCIA 30 ML TE VERDE,30 ML,TE VERDE,,11/11/2024,UNI,3,11/11/2024,3,11/11/2024,6,0,,65,0,01/12/2023,JARDIN DEL ZEN
01/12/2023,496,602070010070073,,J0028,FRAGANCIA 30 ML TRANQ.,30 ML,TRANQ.,,22/10/2024,UNI,3,16/09/2024,16,22/10/2024,19,0,,65,0,01/12/2023,JARDIN DEL ZEN
01/12/2023,437,602070010040078,,J0028,FRAGANCIA 10 ML VAINILLA,10 ML,VAINILLA,,28/08/2024,UNI,2,20/12/2023,2,28/08/2024,2,2,,39.9,79.8,01/12/2023,JARDIN DEL ZEN
01/12/2023,467,602070010050078,,J0028,FRAGANCIA 20 ML VAINILLA,20 ML,VAINILLA,,18/10/2024,UNI,1,13/08/2024,3,18/10/2024,4,0,,49.9,0,01/12/2023,JARDIN DEL ZEN
01/12/2023,497,602070010070078,,J0028,FRAGANCIA 30 ML VAINILLA,30 ML,VAINILLA,,09/10/2024,UNI,2,11/06/2024,6,09/10/2024,7,1,,65,65,01/12/2023,JARDIN DEL ZEN
01/12/2023,820,602070020040000,,J0029,FRAGANCIA DE REGALO 10 ML,10 ML,.,,19/03/2024,UNI,12,,0,19/03/2024,12,0,,1,0,01/12/2023,JARDIN DEL ZEN
01/12/2023,536,602080010380003,,J0049,INCIENSO AMOR,.,AMOR,,15/09/2024,UNI,4,13/08/2024,12,15/09/2024,9,7,,29.9,209.3,01/12/2023,JARDIN DEL ZEN
01/12/2023,537,602080010380005,,J0049,INCIENSO ARMONÍA,.,ARMONÍA,,16/10/2024,UNI,6,16/10/2024,25,11/10/2024,25,6,,29.9,179.4,01/12/2023,JARDIN DEL ZEN
01/12/2023,538,602080010380024,,J0049,INCIENSO ENERGÍA,.,ENERGÍA,,03/11/2024,UNI,6,16/10/2024,19,03/11/2024,21,4,,29.9,119.6,01/12/2023,JARDIN DEL ZEN
01/12/2023,539,602080010380028,,J0049,INCIENSO FELICIDAD,.,FELICIDAD,,16/11/2024,UNI,8,16/10/2024,16,16/11/2024,22,2,,29.9,59.8,01/12/2023,JARDIN DEL ZEN
01/12/2023,540,602080010380065,,J0049,INCIENSO SERENIDAD,.,SERENIDAD,,13/11/2024,UNI,6,16/10/2024,17,13/11/2024,21,2,,29.9,59.8,01/12/2023,JARDIN DEL ZEN
01/12/2023,541,602080010380073,,J0049,INCIENSO TRANQ.,.,TRANQ.,,15/11/2024,UNI,7,16/10/2024,24,15/11/2024,28,3,,29.9,89.7,01/12/2023,JARDIN DEL ZEN
01/12/2023,520,602040010300004,,J0050,CONO POTPOURRI 100 GR ANTI STRESS,100 GR,ANTI STRESS,,24/08/2024,UNI,1,08/07/2024,1,24/08/2024,2,0,,48.5,0,01/12/2023,JARDIN DEL ZEN
01/12/2023,623,602040010300080,,J0050,CONO POTPOURRI 100 GR AROMAS DEL BOSQUE,100 GR,AROMAS DEL BOSQUE,,13/08/2024,UNI,1,13/08/2024,2,02/06/2024,2,1,,48.5,48.5,01/12/2023,JARDIN DEL ZEN
01/12/2023,521,602040010300025,,J0050,CONO POTPOURRI 100 GR ENERGIZANTE,100 GR,ENERGIZANTE,,27/06/2024,UNI,1,,0,27/06/2024,1,0,,48.5,0,01/12/2023,JARDIN DEL ZEN
23/04/2024,522,602040010300059,,J0050,CONO POTPOURRI 100 GR REFRESCANTE,100 GR,REFRESCANTE,,23/04/2024,UNI,0,23/04/2024,1,,0,1,,48.5,48.5,,JARDIN DEL ZEN
01/12/2023,523,602040010300060,,J0050,CONO POTPOURRI 100 GR RELAJANTE,100 GR,RELAJANTE,,28/06/2024,UNI,1,28/06/2024,2,08/06/2024,2,1,,48.5,48.5,01/12/2023,JARDIN DEL ZEN
01/12/2023,524,602040010300078,,J0050,CONO POTPOURRI 100 GR VAINILLA,100 GR,VAINILLA,,09/10/2024,UNI,1,23/04/2024,1,09/10/2024,2,0,,48.5,0,01/12/2023,JARDIN DEL ZEN
01/12/2023,382,602020020210003,,J0058,SPRAY AROMATIZADOR 550 ML AMOR,550 ML,AMOR,,22/09/2024,UNI,10,27/08/2024,54,22/09/2024,64,0,,65,0,01/12/2023,JARDIN DEL ZEN
01/12/2023,383,602020020210005,,J0058,SPRAY AROMATIZADOR 550 ML ARMONÍA,550 ML,ARMONÍA,,14/11/2024,UNI,6,28/10/2024,71,14/11/2024,73,4,,65,260,01/12/2023,JARDIN DEL ZEN
01/12/2023,384,602020020210020,,J0058,SPRAY AROMATIZADOR 550 ML COCO,550 ML,COCO,,02/09/2024,UNI,6,28/08/2024,7,02/09/2024,6,7,,65,455,01/12/2023,JARDIN DEL ZEN
01/12/2023,385,602020020210024,,J0058,SPRAY AROMATIZADOR 550 ML ENERGÍA,550 ML,ENERGÍA,,16/11/2024,UNI,12,14/10/2024,55,16/11/2024,59,8,,65,520,01/12/2023,JARDIN DEL ZEN
01/12/2023,386,602020020210028,,J0058,SPRAY AROMATIZADOR 550 ML FELICIDAD,550 ML,FELICIDAD,,13/11/2024,UNI,10,08/11/2024,103,13/11/2024,109,4,,65,260,01/12/2023,JARDIN DEL ZEN
01/12/2023,400,602020020070031,,J0058,SPRAY AROMATIZADOR 30 ML HIERBA LUISA,30 ML,HIERBA LUISA,,01/11/2024,UNI,2,23/04/2024,2,01/11/2024,4,0,,22.9,0,01/12/2023,JARDIN DEL ZEN
01/12/2023,387,602020020210031,,J0058,SPRAY AROMATIZADOR 550 ML HIERBA LUISA,550 ML,HIERBA LUISA,,17/10/2024,UNI,7,13/08/2024,22,17/10/2024,21,8,,65,520,01/12/2023,JARDIN DEL ZEN
01/12/2023,401,602020020070035,,J0058,SPRAY AROMATIZADOR 30 ML LAVANDA,30 ML,LAVANDA,,16/11/2024,UNI,2,08/11/2024,12,16/11/2024,12,2,,22.9,45.8,01/12/2023,JARDIN DEL ZEN
01/12/2023,388,602020020210035,,J0058,SPRAY AROMATIZADOR 550 ML LAVANDA,550 ML,LAVANDA,,16/11/2024,UNI,4,14/10/2024,42,16/11/2024,39,7,,65,455,01/12/2023,JARDIN DEL ZEN
01/12/2023,402,602020020070043,,J0058,SPRAY AROMATIZADOR 30 ML MANZANA CANELA,30 ML,MANZANA CANELA,,16/11/2024,UNI,2,23/04/2024,2,16/11/2024,3,1,,22.9,22.9,01/12/2023,JARDIN DEL ZEN
01/12/2023,389,602020020210043,,J0058,SPRAY AROMATIZADOR 550 ML MANZANA CANELA,550 ML,MANZANA CANELA,,21/09/2024,UNI,6,02/09/2024,17,21/09/2024,11,12,,65,780,01/12/2023,JARDIN DEL ZEN
01/12/2023,390,602020020210056,,J0058,SPRAY AROMATIZADOR 550 ML ORQUIDEA BLANCA,550 ML,ORQUIDEA BLANCA,,16/11/2024,UNI,11,08/11/2024,141,16/11/2024,143,9,,65,585,01/12/2023,JARDIN DEL ZEN
01/12/2023,391,602020020210065,,J0058,SPRAY AROMATIZADOR 550 ML SERENIDAD,550 ML,SERENIDAD,,10/11/2024,UNI,5,08/11/2024,172,10/11/2024,168,9,,65,585,01/12/2023,JARDIN DEL ZEN
01/12/2023,666,602020020210083,,J0058,SPRAY AROMATIZADOR 550 ML TÉ VERBENA,550 ML,TÉ VERBENA,,08/11/2024,UNI,8,14/10/2024,54,08/11/2024,51,11,,65,715,01/12/2023,JARDIN DEL ZEN
01/12/2023,405,602020020070067,,J0058,SPRAY AROMATIZADOR 30 ML TE VERDE,30 ML,TE VERDE,,17/11/2024,UNI,2,08/11/2024,20,17/11/2024,15,7,,22.9,160.3,01/12/2023,JARDIN DEL ZEN
01/12/2023,392,602020020210067,,J0058,SPRAY AROMATIZADOR 550 ML TE VERDE,550 ML,TE VERDE,,06/11/2024,UNI,7,02/09/2024,87,06/11/2024,88,6,,65,390,01/12/2023,JARDIN DEL ZEN
01/12/2023,393,602020020210073,,J0058,SPRAY AROMATIZADOR 550 ML TRANQ.,550 ML,TRANQ.,,16/11/2024,UNI,10,08/11/2024,246,16/11/2024,249,7,,65,455,01/12/2023,JARDIN DEL ZEN
01/12/2023,407,602020020070078,,J0058,SPRAY AROMATIZADOR 30 ML VAINILLA,30 ML,VAINILLA,,13/11/2024,UNI,3,23/04/2024,2,13/11/2024,4,1,,22.9,22.9,01/12/2023,JARDIN DEL ZEN
01/12/2023,394,602020020210078,,J0058,SPRAY AROMATIZADOR 550 ML VAINILLA,550 ML,VAINILLA,,03/10/2024,UNI,5,27/08/2024,14,03/10/2024,11,8,,65,520,01/12/2023,JARDIN DEL ZEN
01/12/2023,616,602060010000000,,J0063,FAROLA,.,.,,14/10/2024,UNI,1,14/10/2024,4,05/09/2024,4,1,,105.9,105.9,01/12/2023,JARDIN DEL ZEN
01/12/2023,735,602060020000010,,J0064,VELA BOTÁNICA BRISAS DEL MAR,.,BRISAS DEL MAR,,28/08/2024,UNI,1,13/08/2024,4,28/08/2024,3,2,,59.9,119.8,01/12/2023,JARDIN DEL ZEN
01/12/2023,617,602060020000013,,J0064,VELA BOTÁNICA CANELA,.,CANELA,,02/09/2024,UNI,3,02/09/2024,10,28/07/2024,11,2,,59.9,119.8,01/12/2023,JARDIN DEL ZEN
01/12/2023,618,602060020000017,,J0064,VELA BOTÁNICA CHOCOLATE,.,CHOCOLATE,,14/10/2024,UNI,2,14/10/2024,6,24/09/2024,6,2,,59.9,119.8,01/12/2023,JARDIN DEL ZEN
16/09/2024,619,602060020000026,,J0064,VELA BOTÁNICA EUCALIPTO,.,EUCALIPTO,,16/09/2024,UNI,0,16/09/2024,1,,0,1,,59.9,59.9,,JARDIN DEL ZEN
01/12/2023,620,602060020000055,,J0064,VELA BOTÁNICA NARANJA,.,NARANJA,,13/08/2024,UNI,2,13/08/2024,1,13/06/2024,1,2,,59.9,119.8,01/12/2023,JARDIN DEL ZEN
01/12/2023,621,602060020000062,,J0064,VELA BOTÁNICA ROSAS,.,ROSAS,,08/10/2024,UNI,5,28/08/2024,4,08/10/2024,8,1,,59.9,59.9,01/12/2023,JARDIN DEL ZEN
01/12/2023,602,605010010000000,,J0066,ALMOHADILLA DE CINTURA,.,.,,30/09/2024,UNI,6,30/09/2024,7,15/09/2024,10,3,,84.9,254.7,01/12/2023,JARDIN DEL ZEN
01/12/2023,603,605010020000000,,J0067,ALMOHADILLA DE CUELLO,.,.,,07/11/2024,UNI,3,30/09/2024,4,07/11/2024,6,1,,84.9,84.9,01/12/2023,JARDIN DEL ZEN
01/12/2023,604,605010030000000,,J0068,ALMOHADILLA DE ENSUEÑO,.,.,,24/10/2024,UNI,2,16/09/2024,4,24/10/2024,3,3,,52.9,158.7,01/12/2023,JARDIN DEL ZEN
01/12/2023,651,605020010040082,,J0069,ESENCIA 10 ML ADIOS ANSIEDAD,10 ML,ADIOS ANSIEDAD,,18/10/2024,UNI,10,14/10/2024,19,18/10/2024,26,3,,79.9,239.7,01/12/2023,JARDIN DEL ZEN
01/12/2023,525,605020010040011,,J0069,ESENCIA 10 ML BUENAS NOCHES,10 ML,BUENAS NOCHES,,25/10/2024,UNI,7,16/09/2024,14,25/10/2024,20,1,,79.9,79.9,01/12/2023,JARDIN DEL ZEN
01/12/2023,526,605020010040048,,J0069,ESENCIA 10 ML ME SIENTO SEXY,10 ML,ME SIENTO SEXY,,27/08/2024,UNI,3,13/08/2024,1,27/08/2024,2,2,,79.9,159.8,01/12/2023,JARDIN DEL ZEN
01/12/2023,527,605020010040052,,J0069,ESENCIA 10 ML MIGRA FREE,10 ML,MIGRA FREE,,14/10/2024,UNI,6,14/10/2024,21,27/09/2024,21,6,,79.9,479.4,01/12/2023,JARDIN DEL ZEN
01/12/2023,528,605020010040061,,J0069,ESENCIA 10 ML RESPIRO Y SUSPIRO,10 ML,RESPIRO Y SUSPIRO,,25/08/2024,UNI,7,13/08/2024,5,25/08/2024,5,7,,79.9,559.3,01/12/2023,JARDIN DEL ZEN
01/12/2023,529,605020010040066,,J0069,ESENCIA 10 ML STRESS FREE,10 ML,STRESS FREE,,11/11/2024,UNI,6,16/09/2024,16,11/11/2024,16,6,,79.9,479.4,01/12/2023,JARDIN DEL ZEN
01/12/2023,228,601010010080002,,J0072,ACEITE NUTRITIVO 34 ML ALMENDRAS,34 ML,ALMENDRAS,,08/09/2024,UNI,1,27/08/2024,3,08/09/2024,2,2,,22.9,45.8,01/12/2023,JARDIN DEL ZEN
01/12/2023,229,601010010120002,,J0072,ACEITE NUTRITIVO 120 ML ALMENDRAS,120 ML,ALMENDRAS,,14/10/2024,UNI,2,14/10/2024,16,08/10/2024,16,2,,49.9,99.8,01/12/2023,JARDIN DEL ZEN
26/01/2024,997,601010010040020,,J0072,ACEITE NUTRITIVO 10 ML COCO,10 ML,COCO,,26/01/2024,UNI,0,,0,26/01/2024,0,0,,0,0,,JARDIN DEL ZEN
01/12/2023,230,601010010080020,,J0072,ACEITE NUTRITIVO 34 ML COCO,34 ML,COCO,,08/11/2024,UNI,4,08/11/2024,4,14/10/2024,6,2,,22.9,45.8,01/12/2023,JARDIN DEL ZEN
01/12/2023,233,601010010360020,,J0072,ACEITE NUTRITIVO 200 GR COCO,200 GR,COCO,,16/11/2024,UNI,2,13/08/2024,5,16/11/2024,6,1,,62,62,01/12/2023,JARDIN DEL ZEN
07/01/2024,998,601010010040068,,J0072,ACEITE NUTRITIVO 10 ML TIARE,10 ML,TIARE,,19/02/2024,UNI,0,19/02/2024,1,07/01/2024,1,0,,0,0,,JARDIN DEL ZEN
01/12/2023,962,601010010080068,,J0072,ACEITE NUTRITIVO 34 ML TIARE,34 ML,TIARE,,08/11/2024,UNI,6,08/11/2024,19,27/08/2024,14,11,,22.9,251.9,01/12/2023,JARDIN DEL ZEN
01/12/2023,235,601010010120068,,J0072,ACEITE NUTRITIVO 120 ML TIARE,120 ML,TIARE,,17/11/2024,UNI,4,08/11/2024,39,17/11/2024,39,4,,58.9,235.6,01/12/2023,JARDIN DEL ZEN
01/12/2023,236,601010010120069,,J0072,ACEITE NUTRITIVO 120 ML TIARE+JOJOBA,120 ML,TIARE+JOJOBA,,08/11/2024,UNI,5,08/11/2024,33,12/10/2024,32,6,,72.9,437.4,01/12/2023,JARDIN DEL ZEN
01/12/2023,252,601010050080003,,J0076,ACEITE PARA MASAJES 34 ML AMOR,34 ML,AMOR,,17/11/2024,UNI,2,08/11/2024,13,17/11/2024,13,2,,22.9,45.8,01/12/2023,JARDIN DEL ZEN
01/12/2023,258,601010050180003,,J0076,ACEITE PARA MASAJES 240 ML AMOR,240 ML,AMOR,,28/10/2024,UNI,2,02/09/2024,14,28/10/2024,14,2,,69.9,139.8,01/12/2023,JARDIN DEL ZEN
01/12/2023,253,601010050080005,,J0076,ACEITE PARA MASAJES 34 ML ARMONÍA,34 ML,ARMONÍA,,08/11/2024,UNI,2,08/11/2024,9,29/10/2024,9,2,,22.9,45.8,01/12/2023,JARDIN DEL ZEN
01/12/2023,259,601010050180005,,J0076,ACEITE PARA MASAJES 240 ML ARMONÍA,240 ML,ARMONÍA,,08/11/2024,UNI,1,08/11/2024,12,27/10/2024,11,2,,69.9,139.8,01/12/2023,JARDIN DEL ZEN
01/12/2023,254,601010050080024,,J0076,ACEITE PARA MASAJES 34 ML ENERGÍA,34 ML,ENERGÍA,,16/10/2024,UNI,2,16/10/2024,10,09/10/2024,10,2,,22.9,45.8,01/12/2023,JARDIN DEL ZEN
01/12/2023,260,601010050180024,,J0076,ACEITE PARA MASAJES 240 ML ENERGÍA,240 ML,ENERGÍA,,16/09/2024,UNI,3,16/09/2024,11,25/08/2024,12,2,,69.9,139.8,01/12/2023,JARDIN DEL ZEN
01/12/2023,255,601010050080028,,J0076,ACEITE PARA MASAJES 34 ML FELICIDAD,34 ML,FELICIDAD,,13/11/2024,UNI,1,08/11/2024,14,13/11/2024,13,2,,22.9,45.8,01/12/2023,JARDIN DEL ZEN
01/12/2023,261,601010050180028,,J0076,ACEITE PARA MASAJES 240 ML FELICIDAD,240 ML,FELICIDAD,,17/11/2024,UNI,3,16/09/2024,7,17/11/2024,10,0,,69.9,0,01/12/2023,JARDIN DEL ZEN
01/12/2023,256,601010050080065,,J0076,ACEITE PARA MASAJES 34 ML SERENIDAD,34 ML,SERENIDAD,,08/11/2024,UNI,3,08/11/2024,14,18/10/2024,15,2,,22.9,45.8,01/12/2023,JARDIN DEL ZEN
01/12/2023,262,601010050180065,,J0076,ACEITE PARA MASAJES 240 ML SERENIDAD,240 ML,SERENIDAD,,22/10/2024,UNI,2,02/09/2024,13,22/10/2024,14,1,,69.9,69.9,01/12/2023,JARDIN DEL ZEN
01/12/2023,257,601010050080073,,J0076,ACEITE PARA MASAJES 34 ML TRANQ.,34 ML,TRANQ.,,08/11/2024,UNI,2,08/11/2024,19,24/10/2024,17,4,,22.9,91.6,01/12/2023,JARDIN DEL ZEN
01/12/2023,263,601010050180073,,J0076,ACEITE PARA MASAJES 240 ML TRANQ.,240 ML,TRANQ.,,29/10/2024,UNI,2,14/10/2024,15,29/10/2024,16,1,,69.9,69.9,01/12/2023,JARDIN DEL ZEN
20/02/2024,923,601030010080003,,J0079,BURBUJAS DE BAÑO 34 ML AMOR,34 ML,AMOR,,20/02/2024,UNI,0,,0,20/02/2024,0,0,,19.02,0,,JARDIN DEL ZEN
01/12/2023,276,601030010130003,,J0079,BURBUJAS DE BAÑO 173 ML AMOR,173 ML,AMOR,,09/10/2024,UNI,2,11/06/2024,7,09/10/2024,9,0,,29.9,0,01/12/2023,JARDIN DEL ZEN
01/12/2023,282,601030010200003,,J0079,BURBUJAS DE BAÑO 520 ML AMOR,520 ML,AMOR,,27/08/2024,UNI,2,11/06/2024,5,27/08/2024,4,3,,59.9,179.7,01/12/2023,JARDIN DEL ZEN
01/12/2023,277,601030010130005,,J0079,BURBUJAS DE BAÑO 173 ML ARMONÍA,173 ML,ARMONÍA,,11/06/2024,UNI,3,11/06/2024,4,19/05/2024,4,3,,29.9,89.7,01/12/2023,JARDIN DEL ZEN
01/12/2023,283,601030010200005,,J0079,BURBUJAS DE BAÑO 520 ML ARMONÍA,520 ML,ARMONÍA,,03/11/2024,UNI,2,27/08/2024,7,03/11/2024,8,1,,59.9,59.9,01/12/2023,JARDIN DEL ZEN
20/02/2024,925,601030010080024,,J0079,BURBUJAS DE BAÑO 34 ML ENERGÍA,34 ML,ENERGÍA,,20/02/2024,UNI,0,,0,20/02/2024,0,0,,22.37,0,,JARDIN DEL ZEN
01/12/2023,278,601030010130024,,J0079,BURBUJAS DE BAÑO 173 ML ENERGÍA,173 ML,ENERGÍA,,28/09/2024,UNI,2,11/06/2024,4,28/09/2024,4,2,,29.9,59.8,01/12/2023,JARDIN DEL ZEN
01/12/2023,284,601030010200024,,J0079,BURBUJAS DE BAÑO 520 ML ENERGÍA,520 ML,ENERGÍA,,30/09/2024,UNI,1,11/06/2024,6,30/09/2024,7,0,,59.9,0,01/12/2023,JARDIN DEL ZEN
01/12/2023,279,601030010130028,,J0079,BURBUJAS DE BAÑO 173 ML FELICIDAD,173 ML,FELICIDAD,,19/10/2024,UNI,2,27/08/2024,9,19/10/2024,11,0,,29.9,0,01/12/2023,JARDIN DEL ZEN
01/12/2023,285,601030010200028,,J0079,BURBUJAS DE BAÑO 520 ML FELICIDAD,520 ML,FELICIDAD,,30/09/2024,UNI,1,27/08/2024,5,30/09/2024,6,0,,59.9,0,01/12/2023,JARDIN DEL ZEN
20/02/2024,927,601030010080065,,J0079,BURBUJAS DE BAÑO 34 ML SERENIDAD,34 ML,SERENIDAD,,20/02/2024,UNI,0,,0,20/02/2024,0,0,,22.37,0,,JARDIN DEL ZEN
01/12/2023,280,601030010130065,,J0079,BURBUJAS DE BAÑO 173 ML SERENIDAD,173 ML,SERENIDAD,,20/10/2024,UNI,4,11/06/2024,5,20/10/2024,9,0,,29.9,0,01/12/2023,JARDIN DEL ZEN
01/12/2023,286,601030010200065,,J0079,BURBUJAS DE BAÑO 520 ML SERENIDAD,520 ML,SERENIDAD,,14/10/2024,UNI,4,11/06/2024,7,14/10/2024,11,0,,59.9,0,01/12/2023,JARDIN DEL ZEN
20/02/2024,928,601030010080073,,J0079,BURBUJAS DE BAÑO 34 ML TRANQ.,34 ML,TRANQ.,,20/02/2024,UNI,0,,0,20/02/2024,0,0,,22.37,0,,JARDIN DEL ZEN
01/12/2023,281,601030010130073,,J0079,BURBUJAS DE BAÑO 173 ML TRANQ.,173 ML,TRANQ.,,26/10/2024,UNI,2,11/06/2024,6,26/10/2024,8,0,,29.9,0,01/12/2023,JARDIN DEL ZEN
01/12/2023,287,601030010200073,,J0079,BURBUJAS DE BAÑO 520 ML TRANQ.,520 ML,TRANQ.,,05/10/2024,UNI,2,30/09/2024,9,05/10/2024,11,0,,59.9,0,01/12/2023,JARDIN DEL ZEN
01/12/2023,264,601040010040003,,J0086,COLONIA 10 ML AMOR,10 ML,AMOR,,17/11/2024,UNI,6,28/08/2024,13,17/11/2024,19,0,,19,0,01/12/2023,JARDIN DEL ZEN
01/12/2023,270,601040010140003,,J0086,COLONIA 180 ML AMOR,180 ML,AMOR,,17/11/2024,UNI,16,02/09/2024,75,17/11/2024,77,14,,55,770,01/12/2023,JARDIN DEL ZEN
01/12/2023,265,601040010040005,,J0086,COLONIA 10 ML ARMONÍA,10 ML,ARMONÍA,,11/11/2024,UNI,4,11/11/2024,11,10/11/2024,15,0,,19,0,01/12/2023,JARDIN DEL ZEN
09/12/2023,271,601040010140005,,J0086,COLONIA 180 ML ARMONÍA,180 ML,ARMONÍA,,14/11/2024,UNI,0,14/10/2024,77,14/11/2024,67,10,,55,550,,JARDIN DEL ZEN
01/12/2023,266,601040010040024,,J0086,COLONIA 10 ML ENERGÍA,10 ML,ENERGÍA,,08/11/2024,UNI,5,13/08/2024,9,08/11/2024,11,3,,19,57,01/12/2023,JARDIN DEL ZEN
01/12/2023,272,601040010140024,,J0086,COLONIA 180 ML ENERGÍA,180 ML,ENERGÍA,,08/11/2024,UNI,10,11/06/2024,28,08/11/2024,30,8,,55,440,01/12/2023,JARDIN DEL ZEN
01/12/2023,267,601040010040028,,J0086,COLONIA 10 ML FELICIDAD,10 ML,FELICIDAD,,08/11/2024,UNI,6,08/11/2024,15,06/11/2024,20,1,,19,19,01/12/2023,JARDIN DEL ZEN
01/12/2023,273,601040010140028,,J0086,COLONIA 180 ML FELICIDAD,180 ML,FELICIDAD,,09/11/2024,UNI,13,08/11/2024,92,09/11/2024,97,8,,55,440,01/12/2023,JARDIN DEL ZEN
01/12/2023,268,601040010040065,,J0086,COLONIA 10 ML SERENIDAD,10 ML,SERENIDAD,,12/11/2024,UNI,4,28/10/2024,19,12/11/2024,23,0,,19,0,01/12/2023,JARDIN DEL ZEN
01/12/2023,274,601040010140065,,J0086,COLONIA 180 ML SERENIDAD,180 ML,SERENIDAD,,08/11/2024,UNI,11,08/11/2024,120,07/11/2024,116,15,,55,825,01/12/2023,JARDIN DEL ZEN
01/12/2023,269,601040010040073,,J0086,COLONIA 10 ML TRANQ.,10 ML,TRANQ.,,13/11/2024,UNI,4,08/11/2024,30,13/11/2024,34,0,,19,0,01/12/2023,JARDIN DEL ZEN
01/12/2023,275,601040010140073,,J0086,COLONIA 180 ML TRANQ.,180 ML,TRANQ.,,12/11/2024,UNI,17,11/11/2024,231,12/11/2024,236,12,,55,660,01/12/2023,JARDIN DEL ZEN
01/12/2023,311,601020020070003,,J0102,CREMA HUMECTANTE 30 ML AMOR,30 ML,AMOR,,10/11/2024,UNI,1,28/10/2024,8,10/11/2024,8,1,,22.9,22.9,01/12/2023,JARDIN DEL ZEN
01/12/2023,317,601020020160003,,J0102,CREMA HUMECTANTE 190 GR AMOR,190 GR,AMOR,,08/11/2024,UNI,10,08/11/2024,9,16/10/2024,15,4,,99.9,399.6,01/12/2023,JARDIN DEL ZEN
01/12/2023,312,601020020070005,,J0102,CREMA HUMECTANTE 30 ML ARMONÍA,30 ML,ARMONÍA,,26/10/2024,UNI,2,14/10/2024,8,26/10/2024,8,2,,22.9,45.8,01/12/2023,JARDIN DEL ZEN
01/12/2023,318,601020020160005,,J0102,CREMA HUMECTANTE 190 GR ARMONÍA,190 GR,ARMONÍA,,17/11/2024,UNI,8,14/10/2024,13,17/11/2024,18,3,,99.9,299.7,01/12/2023,JARDIN DEL ZEN
20/12/2023,313,601020020070024,,J0102,CREMA HUMECTANTE 30 ML ENERGÍA,30 ML,ENERGÍA,,06/11/2024,UNI,0,11/06/2024,8,06/11/2024,6,2,,22.9,45.8,,JARDIN DEL ZEN
01/12/2023,319,601020020160024,,J0102,CREMA HUMECTANTE 190 GR ENERGÍA,190 GR,ENERGÍA,,10/11/2024,UNI,7,27/08/2024,6,10/11/2024,8,5,,99.9,499.5,01/12/2023,JARDIN DEL ZEN
01/12/2023,314,601020020070028,,J0102,CREMA HUMECTANTE 30 ML FELICIDAD,30 ML,FELICIDAD,,17/11/2024,UNI,4,08/11/2024,16,17/11/2024,20,0,,22.9,0,01/12/2023,JARDIN DEL ZEN
01/12/2023,320,601020020160028,,J0102,CREMA HUMECTANTE 190 GR FELICIDAD,190 GR,FELICIDAD,,08/11/2024,UNI,6,08/11/2024,16,06/11/2024,20,2,,99.9,199.8,01/12/2023,JARDIN DEL ZEN
